Shuffle,Fold,n_estimators,lr,depth,MSE,MSE_B,RMSE,RMSE_B,R-squared,R-squared_B,MAE,MAE_B,MAPE,MAPE_B
8,1,5,0.001,7,14982614.36,2449884.547,3870.738219,1565.210704,0.008392411,0.837857129,3105.634464,1145.060656,52.03966959,11.8085078
8,2,5,0.001,7,15201879.26,2484125.782,3898.958741,1576.110968,0.008482713,0.837977028,3141.240651,1158.904454,1.44736E+13,5.8682E+12
8,3,5,0.001,7,15762747.68,2434418.882,3970.232698,1560.26244,0.008722039,0.846905766,3211.363619,1123.207895,3.62609E+12,1.34594E+12
8,4,5,0.001,7,14401192.51,2448324.283,3794.890317,1564.712205,0.008595155,0.831452808,3042.994711,1153.792397,3.62029E+12,1.33071E+12
8,5,5,0.001,7,15864940.39,2572400.068,3983.081771,1603.87034,0.008859713,0.839292851,3237.612438,1171.146751,7.24805E+12,2.65903E+12
9,1,5,0.001,7,14764860.18,2355600.008,3842.507018,1534.796406,0.008834241,0.841868461,3093.714602,1138.874065,7.24455E+12,2.72069E+12
9,2,5,0.001,7,15049637.89,2533869.974,3879.386277,1591.813423,0.007812062,0.832947793,3107.669554,1155.564178,52.99129493,11.63361138
9,3,5,0.001,7,15668778.65,2681285.658,3958.380811,1637.463178,0.008590638,0.83034723,3200.215214,1174.503937,3.62772E+12,1.62675E+12
9,4,5,0.001,7,15115319.43,2508774.496,3887.842516,1583.911139,0.008991662,0.835516778,3140.279356,1168.815445,3.62331E+12,1.40446E+12
9,5,5,0.001,7,15616028.83,2309551.244,3951.712139,1519.720778,0.008572052,0.853371579,3196.967779,1114.339626,1.45089E+13,5.453E+12
10,1,5,0.001,7,15034613.21,2497129.246,3877.449317,1580.230757,0.007704133,0.835187577,3126.340411,1157.453869,3.61144E+12,1.33024E+12
10,2,5,0.001,7,14791833.6,2300640.181,3846.015289,1516.786136,0.008756531,0.84582746,3100.986981,1127.648375,1.44754E+13,5.4971E+12
10,3,5,0.001,7,14736257.6,2496356.013,3838.783349,1579.98608,0.009002512,0.832122741,3092.577759,1152.591719,3.62103E+12,1.40395E+12
10,4,5,0.001,7,15938282.02,2562192.361,3992.277799,1600.684966,0.008901771,0.8406739,3221.818057,1163.661688,3.6232E+12,1.34489E+12
10,5,5,0.001,7,15723579.56,2532862.269,3965.296907,1591.496864,0.006694394,0.839991506,3197.807882,1150.752749,3.63648E+12,1.62733E+12
1,1,5,0.001,9,14940651.68,2561519.826,3865.313917,1600.474875,0.008867958,0.830074054,3103.722559,1179.94434,7.23012E+12,2.72069E+12
1,2,5,0.001,9,15194428.36,2357232.627,3898.003125,1535.328182,0.008939865,0.846248952,3129.111973,1107.778047,7.23782E+12,2.67465E+12
1,3,5,0.001,9,15327513.72,2517434.469,3915.036873,1586.642515,0.009067346,0.837246401,3152.540444,1153.791853,1.08557E+13,4.37665E+12
1,4,5,0.001,9,15702758.16,2468380.509,3962.670585,1571.108051,0.008762985,0.844183417,3229.384455,1155.781088,53.91823602,11.72050115
1,5,5,0.001,9,15035316.8,2484561.957,3877.540045,1576.249332,0.008127125,0.8360946,3122.735795,1154.811709,3.62777E+12,1.43098E+12
2,1,5,0.001,9,15138826.25,2540958.003,3890.864461,1594.038269,0.007968466,0.833493666,3110.430584,1165.424087,1.08883E+13,4.30293E+12
2,2,5,0.001,9,15836267.92,2572295.482,3979.480861,1603.837735,0.008935736,0.839020776,3208.28685,1169.131632,3.61384E+12,1.40395E+12
2,3,5,0.001,9,15339208.85,2439840.564,3916.530206,1561.9989,0.009087175,0.84238631,3162.134999,1151.473161,7.24463E+12,2.77488E+12
2,4,5,0.001,9,14722054.9,2317091.729,3836.933007,1522.199635,0.009092333,0.844041883,3113.233173,1109.507874,50.05926919,11.30816362
2,5,5,0.001,9,15160527.89,2518901.902,3893.652255,1587.104881,0.008874284,0.835325757,3142.869558,1156.554402,7.23209E+12,2.72166E+12
3,1,5,0.001,9,15279615.7,2422130.224,3908.9149,1556.319448,0.009047413,0.842913836,3142.600289,1132.545621,54.48357254,12.16165702
3,2,5,0.001,9,15092353.65,2478811.495,3884.887855,1574.424179,0.00669743,0.836857134,3117.813329,1140.073835,3.63535E+12,1.43047E+12
3,3,5,0.001,9,15877138.24,2348037.962,3984.612684,1532.330892,0.008829497,0.853417793,3240.563358,1128.383862,57.68418817,11.94293953
3,4,5,0.001,9,14360543.27,2492300.241,3789.530745,1578.702075,0.007366389,0.827726504,3043.749624,1155.420371,7.21989E+12,2.97222E+12
3,5,5,0.001,9,15604506.03,2647916.255,3950.25392,1627.241916,0.008743573,0.831794483,3192.767439,1195.6978,1.8073E+13,6.80325E+12
4,1,5,0.001,9,15395375.28,2519416.125,3923.694086,1587.266873,0.008572344,0.837755249,3172.151233,1164.622335,3.61464E+12,1.34441E+12
4,2,5,0.001,9,15164508.68,2387921.616,3894.163412,1545.29014,0.007955186,0.843784899,3131.75189,1121.290901,3.62325E+12,1.62675E+12
4,3,5,0.001,9,15282782.67,2485925.487,3909.319975,1576.681797,0.009056958,0.838811385,3144.749433,1156.559078,7.23122E+12,2.67618E+12
4,4,5,0.001,9,15128252.85,2467930.66,3889.505477,1570.964882,0.008756727,0.838294634,3141.600699,1144.122696,1.08796E+13,4.12612E+12
4,5,5,0.001,9,15232914.02,2527950.814,3902.93659,1589.953085,0.008555551,0.835466622,3147.454225,1165.511684,3.61706E+12,1.43098E+12
5,1,5,0.001,9,15349219.06,2439216.203,3917.80794,1561.799028,0.009015181,0.842517967,3173.066998,1129.083643,1.08498E+13,4.15116E+12
5,2,5,0.001,9,14838766.66,2609792.14,3852.111973,1615.48511,0.009076285,0.825719685,3097.164448,1165.243188,7.23247E+12,3.03071E+12
5,3,5,0.001,9,15097950.68,2352805.637,3885.608148,1533.885796,0.008511204,0.84549026,3128.890604,1132.086554,3.62206E+12,1.34594E+12
5,4,5,0.001,9,15350704.84,2449751.168,3917.997555,1565.168096,0.009096272,0.841866052,3164.375775,1164.183525,52.28346524,11.874076
5,5,5,0.001,9,15564640.51,2537576.503,3945.204749,1592.977245,0.007368012,0.838166541,3173.478657,1161.515514,7.22404E+12,2.6756E+12
6,1,5,0.001,9,15200207.36,2493001.94,3898.744331,1578.924298,0.008971511,0.837460379,3152.043598,1154.036783,7.24664E+12,2.95699E+12
6,2,5,0.001,9,15543791.39,2560272.379,3942.561527,1600.085116,0.009100125,0.836785407,3162.458387,1176.852351,54.30352379,12.15302435
6,3,5,0.001,9,14800687.23,2429237.758,3847.16613,1558.601218,0.008904747,0.837331472,3083.865531,1133.64966,3.62433E+12,1.25413E+12
6,4,5,0.001,9,15205506.42,2495905.431,3899.423857,1579.843483,0.008602118,0.837267152,3159.712622,1163.586874,1.08459E+13,4.24296E+12
6,5,5,0.001,9,15444277.55,2410695.354,3929.920807,1552.641412,0.008964011,0.845309316,3177.927389,1123.973153,7.2447E+12,2.75088E+12
7,1,5,0.001,9,14910823.53,2366937.303,3861.453552,1538.485393,0.008752079,0.842649759,3112.964319,1140.014235,1.08766E+13,4.02058E+12
7,2,5,0.001,9,14842477.93,2536289,3852.593662,1592.573075,0.007463132,0.830394874,3096.371244,1173.17302,3.60639E+12,1.43047E+12
7,3,5,0.001,9,15914142.23,2399660.384,3989.253343,1549.083724,0.009113783,0.85058633,3248.438183,1121.913237,7.23569E+12,2.87052E+12
7,4,5,0.001,9,15259195.64,2535459.757,3906.302041,1592.312707,0.008135672,0.835192356,3129.903095,1152.282443,57.0314342,12.5793664
7,5,5,0.001,9,15278353.47,2550830.501,3908.753442,1597.131961,0.009060215,0.834555508,3149.849252,1164.72639,7.2376E+12,2.88191E+12
8,1,5,0.001,9,14979608.43,2449884.547,3870.34991,1565.210704,0.008591355,0.837857129,3105.289087,1145.060656,52.03481076,11.8085078
8,2,5,0.001,9,15198756.87,2484125.782,3898.558307,1576.110968,0.008686365,0.837977028,3140.972447,1158.904454,1.44707E+13,5.8682E+12
8,3,5,0.001,9,15759358.63,2434418.882,3969.805869,1560.26244,0.008935167,0.846905766,3211.012778,1123.207895,3.62112E+12,1.34594E+12
8,4,5,0.001,9,14398268.54,2448324.283,3794.505045,1564.712205,0.008796447,0.831452808,3042.609757,1153.792397,3.6192E+12,1.33071E+12
8,5,5,0.001,9,15861420,2572400.068,3982.639829,1603.87034,0.009079645,0.839292851,3237.125501,1171.146751,7.24381E+12,2.65903E+12
9,1,5,0.001,9,14760692.99,2355600.008,3841.96473,1534.796406,0.009113985,0.841868461,3093.158975,1138.874065,7.22957E+12,2.72069E+12
9,2,5,0.001,9,15045946.09,2533869.974,3878.910426,1591.813423,0.008055453,0.832947793,3107.277277,1155.564178,52.98621801,11.63361138
9,3,5,0.001,9,15666546.62,2681285.658,3958.098865,1637.463178,0.008731865,0.83034723,3199.966008,1174.503937,3.62694E+12,1.62675E+12
9,4,5,0.001,9,15111839.86,2508774.496,3887.394997,1583.911139,0.009219793,0.835516778,3139.85936,1168.815445,3.61825E+12,1.40446E+12
9,5,5,0.001,9,15612420.97,2309551.244,3951.255619,1519.720778,0.008801107,0.853371579,3196.468894,1114.339626,1.45017E+13,5.453E+12
10,1,5,0.001,9,15032025.76,2497129.246,3877.115649,1580.230757,0.007874906,0.835187577,3126.096573,1157.453869,3.6134E+12,1.33024E+12
10,2,5,0.001,9,14789048.67,2300640.181,3845.653218,1516.786136,0.008943157,0.84582746,3100.617741,1127.648375,1.44611E+13,5.4971E+12
10,3,5,0.001,9,14734214.94,2496356.013,3838.517284,1579.98608,0.009139879,0.832122741,3092.364489,1152.591719,3.61375E+12,1.40395E+12
10,4,5,0.001,9,15934581.49,2562192.361,3991.814311,1600.684966,0.009131883,0.8406739,3221.350107,1163.661688,3.61649E+12,1.34489E+12
10,5,5,0.001,9,15719911.98,2532862.269,3964.834421,1591.496864,0.006926085,0.839991506,3197.395913,1150.752749,3.62896E+12,1.62733E+12
1,1,5,0.001,15,14938174.3,2561519.826,3864.993442,1600.474875,0.009032301,0.830074054,3103.418745,1179.94434,7.21414E+12,2.72069E+12
1,2,5,0.001,15,15192397.84,2357232.627,3897.742659,1535.328182,0.009072306,0.846248952,3128.855204,1107.778047,7.23839E+12,2.67465E+12
1,3,5,0.001,15,15325536.86,2517434.469,3914.784395,1586.642515,0.009195151,0.837246401,3152.391593,1153.791853,1.08283E+13,4.37665E+12
1,4,5,0.001,15,15699811.14,2468380.509,3962.29872,1571.108051,0.008949016,0.844183417,3228.905669,1155.781088,53.91218324,11.72050115
1,5,5,0.001,15,15035202.45,2484561.957,3877.5253,1576.249332,0.008134669,0.8360946,3122.668846,1154.811709,3.63238E+12,1.43098E+12
2,1,5,0.001,15,15136646.94,2540958.003,3890.584395,1594.038269,0.008111275,0.833493666,3110.130618,1165.424087,1.08826E+13,4.30293E+12
2,2,5,0.001,15,15833816.92,2572295.482,3979.172894,1603.837735,0.009089124,0.839020776,3207.915732,1169.131632,3.60266E+12,1.40395E+12
2,3,5,0.001,15,15337425.34,2439840.564,3916.302508,1561.9989,0.00920239,0.84238631,3161.874691,1151.473161,7.24561E+12,2.77488E+12
2,4,5,0.001,15,14720373.29,2317091.729,3836.713866,1522.199635,0.009205519,0.844041883,3113.029659,1109.507874,50.05650231,11.30816362
2,5,5,0.001,15,15158232.58,2518901.902,3893.357495,1587.104881,0.009024341,0.835325757,3142.592564,1156.554402,7.22319E+12,2.72166E+12
3,1,5,0.001,15,15277735.68,2422130.224,3908.674414,1556.319448,0.009169341,0.842913836,3142.365871,1132.545621,54.48078069,12.16165702
3,2,5,0.001,15,15090031.31,2478811.495,3884.58895,1574.424179,0.006850274,0.836857134,3117.404086,1140.073835,3.63572E+12,1.43047E+12
3,3,5,0.001,15,15874540.97,2348037.962,3984.286758,1532.330892,0.008991638,0.853417793,3240.194188,1128.383862,57.67955395,11.94293953
3,4,5,0.001,15,14358774.44,2492300.241,3789.297355,1578.702075,0.007488654,0.827726504,3043.402749,1155.420371,7.2249E+12,2.97222E+12
3,5,5,0.001,15,15601638.87,2647916.255,3949.890995,1627.241916,0.008925705,0.831794483,3192.402702,1195.6978,1.80339E+13,6.80325E+12
4,1,5,0.001,15,15393780,2519416.125,3923.490793,1587.266873,0.008675076,0.837755249,3172.019326,1164.622335,3.61539E+12,1.34441E+12
4,2,5,0.001,15,15161955.35,2387921.616,3893.835558,1545.29014,0.008122222,0.843784899,3131.449446,1121.290901,3.61542E+12,1.62675E+12
4,3,5,0.001,15,15280804.91,2485925.487,3909.067013,1576.681797,0.009185197,0.838811385,3144.490062,1156.559078,7.2098E+12,2.67618E+12
4,4,5,0.001,15,15126762.54,2467930.66,3889.31389,1570.964882,0.008854376,0.838294634,3141.41819,1144.122696,1.0874E+13,4.12612E+12
4,5,5,0.001,15,15230795.81,2527950.814,3902.665219,1589.953085,0.008693416,0.835466622,3147.112696,1165.511684,3.61777E+12,1.43098E+12
5,1,5,0.001,15,15347051.88,2439216.203,3917.53135,1561.799028,0.009155099,0.842517967,3172.669232,1129.083643,1.08419E+13,4.15116E+12
5,2,5,0.001,15,14836536.02,2609792.14,3851.822428,1615.48511,0.009225246,0.825719685,3096.915417,1165.243188,7.21373E+12,3.03071E+12
5,3,5,0.001,15,15096675.25,2352805.637,3885.444022,1533.885796,0.008594962,0.84549026,3128.698021,1132.086554,3.61365E+12,1.34594E+12
5,4,5,0.001,15,15348255.5,2449751.168,3917.684967,1565.168096,0.009254379,0.841866052,3164.04857,1164.183525,52.27912437,11.874076
5,5,5,0.001,15,15562174.57,2537576.503,3944.892212,1592.977245,0.007525278,0.838166541,3173.070746,1161.515514,7.22218E+12,2.6756E+12
6,1,5,0.001,15,15199098.76,2493001.94,3898.602154,1578.924298,0.00904379,0.837460379,3151.875337,1154.036783,7.25288E+12,2.95699E+12
6,2,5,0.001,15,15542702.12,2560272.379,3942.423381,1600.085116,0.009169565,0.836785407,3162.333437,1176.852351,54.30233913,12.15302435
6,3,5,0.001,15,14799556.26,2429237.758,3847.01914,1558.601218,0.00898048,0.837331472,3083.718453,1133.64966,3.62486E+12,1.25413E+12
6,4,5,0.001,15,15203527.69,2495905.431,3899.170128,1579.843483,0.008731131,0.837267152,3159.439263,1163.586874,1.08357E+13,4.24296E+12
6,5,5,0.001,15,15441665.82,2410695.354,3929.588505,1552.641412,0.009131601,0.845309316,3177.557317,1123.973153,7.22192E+12,2.75088E+12
7,1,5,0.001,15,14908970.28,2366937.303,3861.213576,1538.485393,0.00887528,0.842649759,3112.717527,1140.014235,1.08684E+13,4.02058E+12
7,2,5,0.001,15,14840607.77,2536289,3852.350941,1592.573075,0.007588192,0.830394874,3096.110965,1173.17302,3.6108E+12,1.43047E+12
7,3,5,0.001,15,15910903.71,2399660.384,3988.847416,1549.083724,0.009315428,0.85058633,3248.071221,1121.913237,7.21145E+12,2.87052E+12
7,4,5,0.001,15,15257180.81,2535459.757,3906.044138,1592.312707,0.008266638,0.835192356,3129.6842,1152.282443,57.02886032,12.5793664
7,5,5,0.001,15,15276792.46,2550830.501,3908.553756,1597.131961,0.009161461,0.834555508,3149.623518,1164.72639,7.24456E+12,2.88191E+12
8,1,5,0.001,15,14977745.95,2449884.547,3870.109294,1565.210704,0.008714621,0.837857129,3105.012869,1145.060656,52.03170153,11.8085078
8,2,5,0.001,15,15197276.26,2484125.782,3898.368409,1576.110968,0.008782936,0.837977028,3140.786883,1158.904454,1.44569E+13,5.8682E+12
8,3,5,0.001,15,15756965.95,2434418.882,3969.504497,1560.26244,0.009085637,0.846905766,3210.649865,1123.207895,3.61086E+12,1.34594E+12
8,4,5,0.001,15,14396417.62,2448324.283,3794.261142,1564.712205,0.008923868,0.831452808,3042.392709,1153.792397,3.61992E+12,1.33071E+12
8,5,5,0.001,15,15860036.24,2572400.068,3982.4661,1603.87034,0.009166093,0.839292851,3236.934622,1171.146751,7.2357E+12,2.65903E+12
9,1,5,0.001,15,14758310.13,2355600.008,3841.654609,1534.796406,0.009273946,0.841868461,3092.886919,1138.874065,7.21409E+12,2.72069E+12
9,2,5,0.001,15,15043492.46,2533869.974,3878.594134,1591.813423,0.008217216,0.832947793,3106.917495,1155.564178,52.98132228,11.63361138
9,3,5,0.001,15,15664480.41,2681285.658,3957.837845,1637.463178,0.0088626,0.83034723,3199.695259,1174.503937,3.61253E+12,1.62675E+12
9,4,5,0.001,15,15110446.64,2508774.496,3887.215795,1583.911139,0.009311137,0.835516778,3139.703071,1168.815445,3.6084E+12,1.40446E+12
9,5,5,0.001,15,15610239.33,2309551.244,3950.97954,1519.720778,0.008939615,0.853371579,3196.165496,1114.339626,1.4495E+13,5.453E+12
10,1,5,0.001,15,15030207.3,2497129.246,3876.881131,1580.230757,0.007994926,0.835187577,3125.811265,1157.453869,3.61413E+12,1.33024E+12
10,2,5,0.001,15,14787196.53,2300640.181,3845.4124,1516.786136,0.009067275,0.84582746,3100.345727,1127.648375,1.44554E+13,5.4971E+12
10,3,5,0.001,15,14732430.82,2496356.013,3838.28488,1579.98608,0.00925986,0.832122741,3092.186674,1152.591719,3.60581E+12,1.40395E+12
10,4,5,0.001,15,15933362.92,2562192.361,3991.661674,1600.684966,0.009207658,0.8406739,3221.196622,1163.661688,3.60853E+12,1.34489E+12
10,5,5,0.001,15,15717349.31,2532862.269,3964.511232,1591.496864,0.007087977,0.839991506,3197.069274,1150.752749,3.62078E+12,1.62733E+12
1,1,5,0.001,20,14938099.4,2561519.826,3864.983751,1600.474875,0.00903727,0.830074054,3103.4252,1179.94434,7.21414E+12,2.72069E+12
1,2,5,0.001,20,15192344.24,2357232.627,3897.735783,1535.328182,0.009075803,0.846248952,3128.845746,1107.778047,7.23839E+12,2.67465E+12
1,3,5,0.001,20,15325372.24,2517434.469,3914.76337,1586.642515,0.009205793,0.837246401,3152.344976,1153.791853,1.08283E+13,4.37665E+12
1,4,5,0.001,20,15699732.52,2468380.509,3962.288798,1571.108051,0.008953979,0.844183417,3228.891198,1155.781088,53.91207898,11.72050115
1,5,5,0.001,20,15035191.97,2484561.957,3877.523948,1576.249332,0.00813536,0.8360946,3122.663782,1154.811709,3.63238E+12,1.43098E+12
2,1,5,0.001,20,15136629.4,2540958.003,3890.582142,1594.038269,0.008112424,0.833493666,3110.134793,1165.424087,1.08826E+13,4.30293E+12
2,2,5,0.001,20,15833763.12,2572295.482,3979.166134,1603.837735,0.009092491,0.839020776,3207.912615,1169.131632,3.60266E+12,1.40395E+12
2,3,5,0.001,20,15337429.47,2439840.564,3916.303037,1561.9989,0.009202122,0.84238631,3161.881997,1151.473161,7.24561E+12,2.77488E+12
2,4,5,0.001,20,14720229.1,2317091.729,3836.695075,1522.199635,0.009215224,0.844041883,3112.99798,1109.507874,50.05616153,11.30816362
2,5,5,0.001,20,15157987.4,2518901.902,3893.326007,1587.104881,0.00904037,0.835325757,3142.561634,1156.554402,7.22319E+12,2.72166E+12
3,1,5,0.001,20,15277718.98,2422130.224,3908.672279,1556.319448,0.009170423,0.842913836,3142.352284,1132.545621,54.48069477,12.16165702
3,2,5,0.001,20,15090069.63,2478811.495,3884.593882,1574.424179,0.006847752,0.836857134,3117.405098,1140.073835,3.63572E+12,1.43047E+12
3,3,5,0.001,20,15874454.79,2348037.962,3984.275943,1532.330892,0.008997017,0.853417793,3240.178124,1128.383862,57.67943667,11.94293953
3,4,5,0.001,20,14358766.86,2492300.241,3789.296355,1578.702075,0.007489178,0.827726504,3043.393929,1155.420371,7.2249E+12,2.97222E+12
3,5,5,0.001,20,15601575.29,2647916.255,3949.882946,1627.241916,0.008929745,0.831794483,3192.39357,1195.6978,1.80339E+13,6.80325E+12
4,1,5,0.001,20,15393980.27,2519416.125,3923.516314,1587.266873,0.00866218,0.837755249,3172.054647,1164.622335,3.61539E+12,1.34441E+12
4,2,5,0.001,20,15161879.76,2387921.616,3893.825851,1545.29014,0.008127167,0.843784899,3131.438322,1121.290901,3.61542E+12,1.62675E+12
4,3,5,0.001,20,15280728.89,2485925.487,3909.057289,1576.681797,0.009190126,0.838811385,3144.476128,1156.559078,7.2098E+12,2.67618E+12
4,4,5,0.001,20,15126580.7,2467930.66,3889.290513,1570.964882,0.008866291,0.838294634,3141.379213,1144.122696,1.0874E+13,4.12612E+12
4,5,5,0.001,20,15230583.9,2527950.814,3902.638069,1589.953085,0.008707208,0.835466622,3147.078402,1165.511684,3.61777E+12,1.43098E+12
5,1,5,0.001,20,15347016.62,2439216.203,3917.52685,1561.799028,0.009157376,0.842517967,3172.662967,1129.083643,1.08419E+13,4.15116E+12
5,2,5,0.001,20,14836538.4,2609792.14,3851.822737,1615.48511,0.009225086,0.825719685,3096.921414,1165.243188,7.21373E+12,3.03071E+12
5,3,5,0.001,20,15096709.43,2352805.637,3885.44842,1533.885796,0.008592717,0.84549026,3128.713531,1132.086554,3.61365E+12,1.34594E+12
5,4,5,0.001,20,15348089.63,2449751.168,3917.663797,1565.168096,0.009265087,0.841866052,3164.008662,1164.183525,52.2786557,11.874076
5,5,5,0.001,20,15562073.98,2537576.503,3944.879464,1592.977245,0.007531692,0.838166541,3173.056894,1161.515514,7.22218E+12,2.6756E+12
6,1,5,0.001,20,15199029.48,2493001.94,3898.593269,1578.924298,0.009048306,0.837460379,3151.861523,1154.036783,7.25288E+12,2.95699E+12
6,2,5,0.001,20,15542601.81,2560272.379,3942.41066,1600.085116,0.009175959,0.836785407,3162.312073,1176.852351,54.30211471,12.15302435
6,3,5,0.001,20,14799498.7,2429237.758,3847.011659,1558.601218,0.008984334,0.837331472,3083.704021,1133.64966,3.62486E+12,1.25413E+12
6,4,5,0.001,20,15203415.54,2495905.431,3899.155748,1579.843483,0.008738443,0.837267152,3159.408919,1163.586874,1.08357E+13,4.24296E+12
6,5,5,0.001,20,15441598.69,2410695.354,3929.579964,1552.641412,0.009135909,0.845309316,3177.537239,1123.973153,7.22192E+12,2.75088E+12
7,1,5,0.001,20,14908926.85,2366937.303,3861.207953,1538.485393,0.008878167,0.842649759,3112.71564,1140.014235,1.08684E+13,4.02058E+12
7,2,5,0.001,20,14840481.5,2536289,3852.334552,1592.573075,0.007596636,0.830394874,3096.095004,1173.17302,3.6108E+12,1.43047E+12
7,3,5,0.001,20,15910930.98,2399660.384,3988.850834,1549.083724,0.00931373,0.85058633,3248.088527,1121.913237,7.21145E+12,2.87052E+12
7,4,5,0.001,20,15257152.77,2535459.757,3906.040549,1592.312707,0.008268461,0.835192356,3129.688771,1152.282443,57.02892283,12.5793664
7,5,5,0.001,20,15276555.16,2550830.501,3908.523398,1597.131961,0.009176852,0.834555508,3149.594721,1164.72639,7.24456E+12,2.88191E+12
8,1,5,0.001,20,14977646.5,2449884.547,3870.096446,1565.210704,0.008721203,0.837857129,3104.998445,1145.060656,52.03156282,11.8085078
8,2,5,0.001,20,15197251.42,2484125.782,3898.365224,1576.110968,0.008784556,0.837977028,3140.788944,1158.904454,1.44569E+13,5.8682E+12
8,3,5,0.001,20,15756874.52,2434418.882,3969.49298,1560.26244,0.009091387,0.846905766,3210.632529,1123.207895,3.61086E+12,1.34594E+12
